x0,x1,x2,x3,y
-147.0,92.0,-5.0,133.0,0
-362.0,57.0,126.0,-76.0,0
114.0,-130.0,24.0,75.0,0
12.0,107.0,-479.0,-481.0,0
66.0,-147.0,-462.0,-61.0,0
-288.0,-258.0,-155.0,-94.0,0
-453.0,5.0,122.0,-245.0,0
-295.0,-383.0,-382.0,35.0,0
-150.0,-236.0,-20.0,-365.0,0
-221.0,15.0,90.0,-482.0,0
-239.0,-340.0,-6.0,-437.0,0
-218.0,-369.0,-95.0,-81.0,0
-3.0,-89.0,-491.0,-482.0,0
-8.0,-372.0,-81.0,106.0,0
124.0,99.0,86.0,33.0,0
-251.0,-113.0,-70.0,-447.0,0
-384.0,197.0,-48.0,-388.0,0
-277.0,-30.0,-410.0,157.0,0
-233.0,90.0,-310.0,-102.0,0
-214.0,-52.0,-53.0,93.0,0
-141.0,-79.0,-339.0,-368.0,0
195.0,-14.0,-119.0,-148.0,0
-167.0,61.0,-470.0,-52.0,0
-249.0,-334.0,-234.0,130.0,0
-308.0,-384.0,184.0,93.0,0
-340.0,92.0,-39.0,-303.0,0
-412.0,,116.0,-320.0,0
170.0,136.0,51.0,-34.0,0
-452.0,-16.0,-336.0,138.0,0
153.0,-182.0,-361.0,41.0,0
-154.0,-103.0,-345.0,-462.0,0
188.0,-397.0,61.0,-76.0,0
-205.0,-493.0,-40.0,68.0,0
-410.0,23.0,-325.0,-191.0,0
196.0,-171.0,-403.0,-427.0,0
-423.0,43.0,-86.0,-406.0,0
117.0,-348.0,-354.0,107.0,0
-364.0,-468.0,-222.0,185.0,0
29.0,-65.0,153.0,-196.0,0
23.0,-102.0,-414.0,113.0,0
179.0,118.0,155.0,-251.0,0
-221.0,-342.0,-400.0,-459.0,0
-334.0,-306.0,-329.0,179.0,0
177.0,-92.0,-75.0,-15.0,0
-335.0,-246.0,-174.0,-239.0,0
-151.0,-186.0,-481.0,-455.0,0
-23.0,180.0,-428.0,-306.0,0
-27.0,119.0,-185.0,-343.0,0
-56.0,18.0,-81.0,-45.0,0
40.0,-382.0,151.0,102.0,0
-338.0,-290.0,-348.0,72.0,0
-259.0,-22.0,-328.0,119.0,0
-88.0,47.0,-468.0,-49.0,0
117.0,170.0,-39.0,-496.0,0
156.0,68.0,132.0,136.0,0
103.0,-164.0,-198.0,-432.0,0
-192.0,198.0,-91.0,113.0,0
-460.0,-52.0,168.0,-37.0,0
-305.0,192.0,37.0,-358.0,0
60.0,-378.0,76.0,-232.0,0
-276.0,-305.0,11.0,-349.0,0
122.0,-90.0,-253.0,-320.0,0
-98.0,113.0,-199.0,-445.0,0
-304.0,-409.0,65.0,137.0,0
-115.0,-80.0,-39.0,-370.0,0
-484.0,-311.0,196.0,-127.0,0
-232.0,-335.0,67.0,182.0,0
68.0,-496.0,-213.0,-27.0,0
-376.0,65.0,-161.0,-286.0,0
-339.0,92.0,-184.0,43.0,0
85.0,139.0,-450.0,-123.0,0
117.0,-402.0,56.0,-216.0,0
-190.0,-188.0,113.0,-220.0,0
174.0,28.0,-129.0,-94.0,0
-201.0,101.0,-135.0,-200.0,0
-334.0,-141.0,21.0,-149.0,0
-17.0,104.0,-345.0,-185.0,0
10.0,-67.0,-284.0,-33.0,0
55.0,111.0,-281.0,-1.0,0
-221.0,-382.0,-328.0,-152.0,0
-132.0,138.0,-350.0,-72.0,0
-479.0,-124.0,-336.0,-481.0,0
-145.0,-495.0,-212.0,168.0,0
54.0,100.0,138.0,-70.0,0
-306.0,-450.0,-251.0,-61.0,0
-33.0,-441.0,-439.0,38.0,0
-166.0,-319.0,53.0,-430.0,0
-86.0,-365.0,-52.0,99.0,0
73.0,-57.0,-354.0,-365.0,0
-263.0,-478.0,-108.0,-118.0,0
-286.0,-275.0,-394.0,197.0,0
-416.0,194.0,-321.0,-355.0,0
24.0,-308.0,-280.0,-82.0,0
-17.0,184.0,-224.0,173.0,0
-75.0,-433.0,-302.0,75.0,0
-383.0,-97.0,24.0,-412.0,0
49.0,-220.0,-369.0,148.0,0
58.0,-257.0,186.0,-208.0,0
-100.0,-365.0,-93.0,124.0,0
-27.0,-348.0,-273.0,56.0,0
-303.0,173.0,-64.0,-89.0,0
162.0,-189.0,-437.0,-161.0,0
-160.0,-169.0,-360.0,-133.0,0
190.0,-324.0,116.0,142.0,0
-371.0,-28.0,9.0,-136.0,0
-353.0,175.0,-444.0,-28.0,0
-428.0,-406.0,123.0,-349.0,0
-128.0,104.0,-58.0,-228.0,0
-136.0,-178.0,-418.0,-200.0,0
-432.0,-26.0,126.0,11.0,0
-457.0,106.0,-95.0,-169.0,0
-2.0,-315.0,-414.0,-339.0,0
11.0,-364.0,-276.0,-13.0,0
117.0,-469.0,117.0,-180.0,0
-459.0,-144.0,154.0,-188.0,0
-371.0,-250.0,112.0,-130.0,0
-369.0,60.0,-335.0,79.0,0
-107.0,-415.0,82.0,-68.0,0
-224.0,134.0,18.0,-406.0,0
-151.0,22.0,-500.0,-215.0,0
104.0,-102.0,93.0,147.0,0
-221.0,14.0,182.0,-224.0,0
-469.0,183.0,-454.0,-483.0,0
85.0,188.0,-182.0,-35.0,0
-469.0,125.0,-244.0,-304.0,0
188.0,-333.0,-355.0,-154.0,0
-426.0,-449.0,-459.0,199.0,0
70.0,-322.0,-424.0,-436.0,0
-403.0,-343.0,27.0,-336.0,0
-497.0,-282.0,155.0,-102.0,0
-101.0,-113.0,-425.0,-19.0,0
13.0,-341.0,192.0,33.0,0
10.0,139.0,-366.0,4.0,0
-284.0,23.0,158.0,152.0,0
167.0,-381.0,-282.0,-26.0,0
-28.0,138.0,-323.0,72.0,0
-15.0,-283.0,-83.0,43.0,0
84.0,-231.0,-18.0,-487.0,0
174.0,-223.0,105.0,-378.0,0
-435.0,-173.0,24.0,-319.0,0
59.0,50.0,-433.0,107.0,0
-281.0,-66.0,-298.0,-336.0,0
-127.0,-248.0,-277.0,54.0,0
156.0,143.0,68.0,137.0,0
-331.0,-249.0,-105.0,-173.0,0
-256.0,-115.0,-273.0,-348.0,0
-227.0,-50.0,-371.0,-230.0,0
58.0,-381.0,-103.0,-248.0,0
32.0,-283.0,-48.0,148.0,0
-113.0,-337.0,-365.0,-21.0,0
-193.0,8.0,-265.0,114.0,0
-189.0,-49.0,-223.0,121.0,0
-205.0,-331.0,-29.0,-449.0,0
-423.0,-409.0,105.0,27.0,0
94.0,-176.0,-154.0,-172.0,0
130.0,-291.0,-62.0,-11.0,0
14.0,-428.0,-375.0,-390.0,0
-467.0,-142.0,162.0,-246.0,0
-497.0,-25.0,132.0,-363.0,0
-155.0,35.0,-150.0,1.0,0
34.0,-341.0,5.0,-14.0,0
186.0,163.0,-392.0,141.0,0
193.0,-62.0,149.0,-362.0,0
94.0,-421.0,-430.0,-464.0,0
0.0,-241.0,-493.0,97.0,0
65.0,-16.0,-262.0,-83.0,0
19.0,-37.0,184.0,-472.0,0
73.0,-284.0,-261.0,-411.0,0
-268.0,51.0,-302.0,-337.0,0
-44.0,-24.0,-18.0,-315.0,0
-456.0,97.0,-459.0,-380.0,0
-473.0,-62.0,-133.0,-54.0,0
124.0,84.0,-61.0,-277.0,0
107.0,74.0,-50.0,-128.0,0
-67.0,6.0,-313.0,-297.0,0
135.0,131.0,-112.0,168.0,0
153.0,124.0,-67.0,-110.0,0
-281.0,-213.0,130.0,-458.0,0
-472.0,-129.0,160.0,151.0,0
-159.0,-427.0,85.0,177.0,0
-21.0,-296.0,-433.0,-31.0,0
99.0,-127.0,-336.0,-123.0,0
-183.0,37.0,-75.0,106.0,0
-11.0,-117.0,179.0,-330.0,0
-144.0,-114.0,-274.0,176.0,0
-25.0,-122.0,-78.0,-391.0,0
-49.0,-240.0,-288.0,181.0,0
-134.0,-281.0,-70.0,185.0,0
-29.0,115.0,62.0,-196.0,0
-33.0,-187.0,-292.0,-172.0,0
-228.0,-1.0,-32.0,18.0,0
180.0,-447.0,52.0,-329.0,0
-233.0,84.0,-417.0,-162.0,0
-398.0,-429.0,-381.0,-296.0,0
-411.0,-426.0,-390.0,-266.0,0
172.0,-96.0,70.0,-236.0,0
-205.0,4.0,47.0,-169.0,0
-255.0,198.0,114.0,-325.0,0
-431.0,-444.0,-396.0,135.0,0
-218.0,-446.0,-108.0,-44.0,0
-18.0,-41.0,-372.0,-45.0,0
-210.0,-255.0,-161.0,-10.0,0
-282.0,-486.0,108.0,191.0,0
-298.0,-490.0,-363.0,-235.0,0
-28.0,-82.0,-134.0,-261.0,0
-357.0,115.0,-72.0,-485.0,0
143.0,-56.0,-59.0,31.0,0
-179.0,-289.0,-88.0,-64.0,0
41.0,-386.0,44.0,149.0,0
196.0,-420.0,-146.0,-181.0,0
-86.0,-91.0,186.0,-328.0,0
13.0,-222.0,-404.0,-302.0,0
101.0,-448.0,86.0,-492.0,0
-82.0,26.0,-129.0,-296.0,0
174.0,190.0,-213.0,193.0,0
65.0,-300.0,125.0,147.0,0
-329.0,-278.0,-4.0,-438.0,0
-14.0,-356.0,-338.0,-309.0,0
-49.0,114.0,113.0,-242.0,0
58.0,-217.0,-474.0,-214.0,0
-115.0,-255.0,-463.0,137.0,0
-19.0,-117.0,-171.0,-186.0,0
151.0,-164.0,-40.0,-466.0,0
-32.0,-391.0,-496.0,119.0,0
36.0,-472.0,-83.0,38.0,0
26.0,-128.0,-30.0,-363.0,0
93.0,-356.0,-191.0,193.0,0
-414.0,-372.0,134.0,-462.0,0
197.0,-89.0,-470.0,167.0,0
-286.0,-120.0,-180.0,-495.0,0
-202.0,121.0,-357.0,,0
51.0,-377.0,-413.0,53.0,0
-17.0,-32.0,-44.0,-2.0,0
-244.0,-255.0,-439.0,-245.0,0
-363.0,-289.0,76.0,-399.0,0
51.0,-415.0,31.0,-286.0,0
-109.0,-440.0,-297.0,-172.0,0
-106.0,-10.0,80.0,2.0,0
134.0,-443.0,174.0,186.0,0
153.0,-423.0,-478.0,-136.0,0
-67.0,-217.0,62.0,146.0,0
180.0,191.0,19.0,199.0,0
140.0,-266.0,-105.0,-65.0,0
136.0,-418.0,-93.0,32.0,0
-183.0,-88.0,-362.0,-483.0,0
-312.0,-279.0,-479.0,51.0,0
-362.0,122.0,-219.0,-20.0,0
-450.0,-77.0,-375.0,198.0,0
-348.0,-54.0,-409.0,-397.0,0
-286.0,-215.0,-93.0,134.0,0
-424.0,61.0,126.0,-117.0,0
-365.0,-152.0,-421.0,4.0,0
124.0,-42.0,198.0,173.0,0
-377.0,-96.0,-386.0,1.0,0
195.0,-469.0,-143.0,-165.0,0
-94.0,-246.0,-485.0,-472.0,0
-443.0,-37.0,81.0,180.0,0
-340.0,46.0,173.0,-92.0,0
-233.0,-36.0,-154.0,-425.0,0
186.0,-269.0,-279.0,-379.0,0
123.0,-383.0,95.0,150.0,0
-234.0,-498.0,164.0,169.0,0
107.0,-202.0,-282.0,-66.0,0
-55.0,-387.0,-408.0,-138.0,0
-129.0,189.0,112.0,140.0,0
-416.0,-99.0,-450.0,-460.0,0
-388.0,-358.0,-422.0,-310.0,0
-228.0,52.0,-224.0,-350.0,0
54.0,-50.0,-32.0,50.0,0
-52.0,-47.0,176.0,91.0,0
79.0,-292.0,-179.0,-350.0,0
-3.0,-26.0,-402.0,-434.0,0
165.0,-257.0,-393.0,-140.0,0
59.0,-280.0,-77.0,63.0,0
-107.0,175.0,-212.0,-75.0,0
-473.0,170.0,-87.0,-397.0,0
-99.0,-176.0,-357.0,-44.0,0
6.0,-66.0,148.0,41.0,0
-121.0,147.0,-351.0,-481.0,0
-197.0,-338.0,78.0,-408.0,0
145.0,-347.0,-9.0,3.0,0
-471.0,37.0,-481.0,-47.0,0
40.0,-333.0,-267.0,115.0,0
30.0,-441.0,116.0,19.0,0
-438.0,-364.0,23.0,148.0,0
187.0,-155.0,-400.0,-261.0,0
-329.0,-260.0,-31.0,-231.0,0
-35.0,-403.0,-133.0,-10.0,0
-83.0,-413.0,-166.0,71.0,0
-149.0,129.0,-16.0,42.0,0
159.0,-89.0,-168.0,-428.0,0
-205.0,-127.0,-115.0,-390.0,0
-89.0,-107.0,-236.0,-177.0,0
-371.0,-43.0,-309.0,99.0,0
-461.0,104.0,-207.0,-236.0,0
-36.0,-362.0,-139.0,-158.0,0
-206.0,-68.0,-137.0,-185.0,0
63.0,-135.0,-432.0,-470.0,0
84.0,-211.0,12.0,172.0,0
106.0,-193.0,-75.0,-3.0,0
-261.0,-500.0,-152.0,-77.0,0
194.0,-238.0,-327.0,-239.0,0
-445.0,-234.0,-398.0,172.0,0
124.0,6.0,-281.0,151.0,0
-69.0,-361.0,-298.0,-316.0,0
68.0,-208.0,67.0,121.0,0
-186.0,-440.0,14.0,-339.0,0
-343.0,-320.0,-179.0,-11.0,0
28.0,-92.0,-110.0,114.0,0
-13.0,139.0,-430.0,29.0,0
-229.0,-280.0,166.0,-380.0,0
5.0,6.0,139.0,-248.0,0
-361.0,114.0,191.0,-145.0,0
-332.0,-276.0,-432.0,-375.0,0
-52.0,-303.0,-342.0,4.0,0
141.0,167.0,86.0,-352.0,0
-488.0,-458.0,-269.0,-129.0,0
-349.0,-49.0,-230.0,-34.0,0
105.0,-241.0,-434.0,-143.0,0
-359.0,,129.0,-151.0,0
1.0,57.0,-233.0,-234.0,0
-223.0,-260.0,-254.0,-13.0,0
124.0,7.0,68.0,-93.0,0
-40.0,16.0,153.0,80.0,0
174.0,14.0,-452.0,-24.0,0
-382.0,-345.0,197.0,-29.0,0
141.0,119.0,-7.0,-66.0,0
-470.0,51.0,-252.0,-496.0,0
-301.0,-226.0,128.0,-34.0,0
-239.0,-387.0,-156.0,191.0,0
-39.0,24.0,-418.0,133.0,0
11.0,-21.0,31.0,-32.0,0
-478.0,-430.0,-112.0,-219.0,0
-189.0,-311.0,33.0,-498.0,0
64.0,-295.0,-153.0,174.0,0
102.0,-447.0,-330.0,87.0,0
34.0,-40.0,-250.0,-418.0,0
-215.0,-149.0,-96.0,-415.0,0
-392.0,-69.0,25.0,-438.0,0
-262.0,-242.0,-433.0,-95.0,0
-456.0,-8.0,-186.0,132.0,0
-345.0,-343.0,-64.0,-385.0,0
-328.0,-44.0,-309.0,-176.0,0
-345.0,-214.0,-472.0,-445.0,0
154.0,-338.0,-348.0,-380.0,0
53.0,89.0,148.0,12.0,0
107.0,-437.0,172.0,-221.0,0
-17.0,-436.0,84.0,-435.0,0
53.0,-98.0,-393.0,-247.0,0
-181.0,-11.0,-265.0,14.0,0
-139.0,-245.0,-441.0,-490.0,0
-246.0,196.0,-401.0,-347.0,0
126.0,193.0,150.0,191.0,0
-185.0,-467.0,-449.0,-39.0,0
-302.0,-420.0,-135.0,48.0,0
-270.0,155.0,-115.0,-64.0,0
-269.0,-76.0,118.0,-333.0,0
-14.0,182.0,-484.0,150.0,0
-127.0,-416.0,87.0,179.0,0
-209.0,175.0,-443.0,-295.0,0
-119.0,129.0,-256.0,-460.0,0
-231.0,-308.0,-200.0,-47.0,0
-159.0,125.0,185.0,115.0,0
-386.0,-212.0,122.0,-16.0,0
-131.0,17.0,89.0,-259.0,0
103.0,-446.0,163.0,80.0,0
-45.0,121.0,-334.0,-436.0,0
-17.0,-490.0,-309.0,104.0,0
-274.0,-337.0,-337.0,-65.0,0
-17.0,126.0,-366.0,116.0,0
172.0,-151.0,184.0,-250.0,0
-79.0,-207.0,-46.0,-56.0,0
-49.0,-388.0,103.0,-321.0,0
-73.0,-388.0,-163.0,-57.0,0
15.0,-311.0,142.0,-435.0,0
54.0,-106.0,-1.0,-366.0,0
109.0,-379.0,-400.0,72.0,0
102.0,-460.0,-238.0,-24.0,0
67.0,-408.0,-105.0,-104.0,0
189.0,-392.0,161.0,-145.0,0
-8.0,33.0,131.0,-8.0,0
171.0,-166.0,-45.0,-167.0,0
-209.0,-63.0,-225.0,50.0,0
-264.0,-344.0,-347.0,-94.0,0
139.0,-416.0,104.0,-419.0,0
-429.0,-50.0,183.0,-281.0,0
-405.0,29.0,-214.0,198.0,0
153.0,-20.0,-223.0,174.0,0
-153.0,-403.0,-268.0,-439.0,0
-68.0,-462.0,-359.0,-259.0,0
-198.0,-192.0,-236.0,-233.0,0
-256.0,-468.0,116.0,-177.0,0
-263.0,-227.0,179.0,145.0,0
10.0,-479.0,-275.0,-40.0,0
119.0,77.0,140.0,-227.0,0
196.0,-352.0,-284.0,64.0,0
20.0,-334.0,36.0,-140.0,0
-348.0,22.0,-32.0,6.0,0
142.0,-47.0,180.0,-75.0,0
-174.0,-267.0,-176.0,-242.0,0
-168.0,-311.0,-45.0,-332.0,0
19.0,-367.0,-161.0,-23.0,0
-110.0,-277.0,-140.0,-8.0,0
139.0,-247.0,-416.0,23.0,0
-237.0,-110.0,-114.0,-43.0,0
-181.0,-68.0,-6.0,-180.0,0
-395.0,69.0,-338.0,-361.0,0
109.0,-132.0,-32.0,135.0,0
-56.0,112.0,18.0,-441.0,0
176.0,-323.0,-400.0,148.0,0
125.0,-448.0,-111.0,-311.0,0
10.0,-334.0,-223.0,-447.0,0
-298.0,-139.0,-132.0,-306.0,0
-483.0,66.0,-192.0,153.0,0
-78.0,-131.0,-113.0,-236.0,0
-437.0,110.0,-117.0,102.0,0
48.0,-126.0,-18.0,-413.0,0
-322.0,170.0,0.0,84.0,0
93.0,-125.0,82.0,-420.0,0
-437.0,196.0,79.0,-167.0,0
105.0,-492.0,-328.0,-47.0,0
-216.0,25.0,-20.0,64.0,0
109.0,-325.0,-365.0,-130.0,0
-367.0,-97.0,-281.0,-42.0,0
-32.0,127.0,-156.0,-10.0,0
113.0,46.0,89.0,-53.0,0
-305.0,-46.0,-238.0,-52.0,0
-215.0,14.0,32.0,-255.0,0
-326.0,-87.0,-198.0,-203.0,0
-393.0,44.0,-191.0,13.0,0
-401.0,-437.0,67.0,-1.0,0
-73.0,-31.0,-289.0,51.0,0
-10.0,-289.0,-299.0,-237.0,0
-277.0,-224.0,105.0,-253.0,0
-349.0,-17.0,-2.0,-292.0,0
108.0,-425.0,-359.0,92.0,0
-25.0,-209.0,-352.0,-149.0,0
-198.0,-338.0,-108.0,-214.0,0
-5.0,-80.0,155.0,166.0,0
-173.0,-158.0,77.0,-47.0,0
-423.0,-251.0,40.0,-204.0,0
39.0,163.0,156.0,153.0,0
-273.0,-215.0,-317.0,-31.0,0
48.0,-182.0,-321.0,-56.0,0
-32.0,31.0,-318.0,-71.0,0
40.0,-233.0,-393.0,-45.0,0
156.0,103.0,-409.0,-32.0,0
-467.0,-458.0,-237.0,-179.0,0
-51.0,-407.0,108.0,-404.0,0
-419.0,-108.0,60.0,-182.0,0
-389.0,-442.0,-49.0,47.0,0
-393.0,70.0,54.0,50.0,0
-214.0,182.0,-103.0,117.0,0
-396.0,-3.0,-226.0,-422.0,0
-404.0,-482.0,-322.0,124.0,0
145.0,-103.0,-168.0,-94.0,0
151.0,44.0,-361.0,-126.0,0
-366.0,-412.0,125.0,124.0,0
-295.0,-415.0,-345.0,-440.0,0
-34.0,-181.0,-130.0,-394.0,0
-294.0,58.0,112.0,-457.0,0
-122.0,151.0,62.0,-371.0,0
-444.0,105.0,-342.0,-270.0,0
-85.0,72.0,-107.0,189.0,0
-44.0,-304.0,-330.0,87.0,0
69.0,-438.0,91.0,151.0,0
-398.0,-139.0,-408.0,-253.0,0
-491.0,-106.0,-159.0,-32.0,0
-329.0,-226.0,-261.0,-456.0,0
-295.0,-402.0,-336.0,-326.0,0
-130.0,4.0,-386.0,-133.0,0
-489.0,176.0,-260.0,-59.0,0
-238.0,-242.0,-403.0,33.0,0
-491.0,-472.0,-384.0,-386.0,0
-125.0,-220.0,-355.0,-208.0,0
-179.0,-431.0,80.0,-423.0,0
27.0,-140.0,-497.0,-220.0,0
-492.0,76.0,-9.0,166.0,0
-173.0,-155.0,-105.0,-443.0,0
-339.0,-350.0,-305.0,-201.0,0
-472.0,-302.0,59.0,-340.0,0
-172.0,-387.0,-413.0,181.0,0
113.0,111.0,-479.0,104.0,0
-466.0,-150.0,-437.0,39.0,0
-285.0,-326.0,-43.0,65.0,0
-24.0,-471.0,-244.0,-467.0,0
98.0,-219.0,-497.0,137.0,0
-34.0,44.0,-219.0,38.0,0
-93.0,-349.0,-498.0,-498.0,0
121.0,181.0,87.0,10.0,0
-197.0,-37.0,-292.0,-334.0,0
-319.0,33.0,-97.0,176.0,0
-183.0,-378.0,-179.0,175.0,0
-225.0,-8.0,-7.0,103.0,0
-198.0,-340.0,148.0,-207.0,0
-358.0,-20.0,142.0,-432.0,0
76.0,-377.0,198.0,189.0,0
-272.0,-127.0,-298.0,-296.0,0
-110.0,-90.0,-343.0,-344.0,0
-176.0,71.0,-450.0,0.0,0
-166.0,64.0,13.0,162.0,0
-351.0,26.0,-332.0,-409.0,0
142.0,-235.0,-358.0,15.0,0
-96.0,-437.0,-76.0,-343.0,0
-332.0,5.0,-423.0,-143.0,0
-361.0,192.0,-334.0,-414.0,0
35.0,-223.0,-309.0,73.0,0
-484.0,-94.0,-156.0,-157.0,0
-200.0,57.0,-31.0,-78.0,0
-305.0,184.0,-464.0,-97.0,0
-289.0,74.0,124.0,-429.0,0
-361.0,-162.0,-456.0,46.0,0
-392.0,-308.0,-438.0,-64.0,0
-18.0,8.0,90.0,126.0,0
-494.0,55.0,63.0,-437.0,0
-401.0,130.0,178.0,41.0,0
-435.0,-304.0,153.0,-142.0,0
-246.0,-361.0,185.0,-201.0,0
-369.0,-149.0,14.0,-168.0,0
-65.0,-278.0,132.0,154.0,0
-292.0,111.0,-31.0,-495.0,0
-32.0,-205.0,-389.0,78.0,0
-161.0,-310.0,-199.0,-149.0,0
-13.0,-330.0,-189.0,-292.0,0
-4.0,-328.0,-375.0,-143.0,0
-461.0,34.0,-387.0,-249.0,0
-310.0,167.0,-421.0,141.0,0
-57.0,-380.0,-242.0,-108.0,0
-337.0,-153.0,-357.0,91.0,0
-28.0,191.0,-289.0,84.0,0
-289.0,-381.0,-491.0,-332.0,0
-3.0,-157.0,-425.0,200.0,0
111.0,98.0,-395.0,141.0,0
78.0,-331.0,126.0,-254.0,0
-193.0,152.0,197.0,146.0,0
162.0,-75.0,-283.0,-430.0,0
39.0,-321.0,-87.0,141.0,0
-267.0,9.0,-73.0,-107.0,0
-340.0,-314.0,-45.0,125.0,0
-380.0,-66.0,62.0,-65.0,0
-93.0,57.0,-125.0,117.0,0
-161.0,36.0,-257.0,-346.0,0
-414.0,131.0,134.0,-274.0,0
44.0,-195.0,-95.0,-319.0,0
-327.0,158.0,-91.0,-372.0,0
-99.0,-42.0,-416.0,6.0,0
-195.0,-94.0,42.0,-500.0,0
147.0,-229.0,-244.0,-128.0,0
-453.0,-164.0,81.0,-35.0,0
-317.0,-45.0,44.0,-187.0,0
-277.0,-12.0,-393.0,-210.0,0
-252.0,-192.0,-95.0,134.0,0
-295.0,-480.0,60.0,48.0,0
-335.0,-454.0,-40.0,-400.0,0
97.0,-495.0,-109.0,-337.0,0
-452.0,-78.0,120.0,-211.0,0
-446.0,92.0,172.0,165.0,0
163.0,65.0,-217.0,-479.0,0
-460.0,-412.0,-231.0,138.0,0
-467.0,-234.0,-175.0,-286.0,0
46.0,-216.0,-62.0,133.0,0
-51.0,-33.0,-124.0,-489.0,0
-150.0,-154.0,2.0,-59.0,0
183.0,-134.0,90.0,-174.0,0
-180.0,104.0,6.0,-170.0,0
-43.0,-437.0,-6.0,127.0,0
98.0,-71.0,83.0,137.0,0
-197.0,125.0,54.0,124.0,0
-422.0,-351.0,166.0,153.0,0
-37.0,56.0,-469.0,-261.0,0
65.0,81.0,124.0,-364.0,0
-315.0,-31.0,-353.0,20.0,0
-209.0,-211.0,106.0,73.0,0
-293.0,-39.0,-56.0,-209.0,0
-268.0,-35.0,-89.0,-425.0,0
83.0,179.0,-484.0,-214.0,0
161.0,-214.0,-354.0,-154.0,0
77.0,-72.0,167.0,-103.0,0
-273.0,-269.0,-374.0,-450.0,0
-277.0,-313.0,-426.0,-228.0,0
114.0,-95.0,-141.0,-145.0,0
12.0,-493.0,-333.0,75.0,0
-190.0,-27.0,6.0,145.0,0
137.0,-158.0,-287.0,184.0,0
-207.0,-453.0,-109.0,-156.0,0
-288.0,-206.0,-467.0,-491.0,0
-175.0,-1.0,-171.0,-278.0,0
-478.0,152.0,-318.0,167.0,0
117.0,16.0,-334.0,114.0,0
-169.0,-138.0,-465.0,-486.0,0
23.0,194.0,-192.0,-485.0,0
-337.0,22.0,78.0,32.0,0
-348.0,-80.0,-335.0,-74.0,0
-157.0,19.0,-383.0,-416.0,0
-42.0,-54.0,181.0,162.0,0
-234.0,-152.0,-72.0,-239.0,0
-386.0,-214.0,-296.0,-47.0,0
136.0,-485.0,-2.0,-114.0,0
-363.0,-383.0,189.0,-303.0,0
-394.0,-312.0,97.0,77.0,0
-87.0,-11.0,-196.0,-259.0,0
-311.0,-219.0,195.0,-161.0,0
-431.0,21.0,-474.0,-17.0,0
-275.0,-189.0,132.0,-136.0,0
-54.0,-436.0,-326.0,-47.0,0
-218.0,-74.0,-125.0,116.0,0
24.0,-459.0,-175.0,20.0,0
176.0,-195.0,79.0,-192.0,0
78.0,-181.0,-128.0,-198.0,0
119.0,-345.0,-199.0,-338.0,0
-34.0,92.0,82.0,165.0,0
-404.0,52.0,116.0,139.0,0
-274.0,53.0,4.0,109.0,0
-141.0,199.0,-149.0,50.0,0
-111.0,-494.0,-66.0,-432.0,0
-207.0,-463.0,-367.0,-493.0,0
-37.0,-243.0,-80.0,102.0,0
-308.0,138.0,184.0,-455.0,0
-383.0,-270.0,67.0,-205.0,0
-431.0,-277.0,61.0,-78.0,0
-326.0,-47.0,-363.0,-371.0,0
85.0,103.0,-46.0,170.0,0
-458.0,45.0,141.0,58.0,0
-280.0,-360.0,-16.0,173.0,0
83.0,34.0,-361.0,-59.0,0
-67.0,-281.0,7.0,166.0,0
183.0,-487.0,-389.0,172.0,0
55.0,-133.0,-437.0,-337.0,0
-308.0,35.0,-364.0,161.0,0
124.0,-305.0,-285.0,-265.0,0
-173.0,177.0,-132.0,-251.0,0
-272.0,-227.0,-263.0,-208.0,0
-397.0,14.0,-430.0,-27.0,0
-100.0,170.0,-269.0,-114.0,0
-9.0,-453.0,-57.0,3.0,0
-435.0,87.0,-339.0,-441.0,0
-89.0,-26.0,-492.0,181.0,0
-276.0,-111.0,-203.0,-261.0,0
-458.0,-469.0,-303.0,192.0,0
-488.0,-138.0,-480.0,-54.0,0
141.0,-154.0,102.0,-128.0,0
-376.0,23.0,-407.0,197.0,0
164.0,-243.0,-328.0,-331.0,0
65.0,-318.0,-175.0,-9.0,0
-48.0,-39.0,-403.0,40.0,0
-118.0,58.0,-143.0,-189.0,0
-75.0,-66.0,-396.0,-327.0,0
-320.0,-313.0,-448.0,109.0,0
-181.0,,-438.0,-421.0,0
-196.0,-193.0,100.0,-387.0,0
-200.0,-163.0,-211.0,191.0,0
-52.0,118.0,-470.0,-407.0,0
-500.0,-288.0,-85.0,14.0,0
82.0,-43.0,-134.0,106.0,0
-85.0,-87.0,-90.0,-7.0,0
-395.0,-455.0,61.0,23.0,0
-42.0,-97.0,-428.0,90.0,0
-12.0,-496.0,-269.0,-42.0,0
125.0,-440.0,-116.0,-461.0,0
-91.0,-409.0,-215.0,186.0,0
-174.0,-323.0,-185.0,-235.0,0
109.0,-256.0,-352.0,8.0,0
25.0,-58.0,108.0,-443.0,0
-471.0,-453.0,-277.0,-186.0,0
-446.0,-497.0,-387.0,-241.0,0
-379.0,70.0,-12.0,103.0,0
-37.0,-206.0,-301.0,-406.0,0
-454.0,-304.0,-5.0,-43.0,0
-10.0,-172.0,-127.0,170.0,0
-65.0,-105.0,-109.0,-143.0,0
135.0,10.0,34.0,-472.0,0
-68.0,156.0,161.0,52.0,0
-60.0,137.0,-38.0,-53.0,0
